file,class,method,variable,usage
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.ParameterizedType],binding,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.TypeLiteral],node,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.VariableDeclarationStatement],node,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.NormalAnnotation],node,1
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,setMethodName/1[java.lang.String],methodName,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,visit/1[com.github.mauricioaniche.ck.metric.ThrowStatement],node,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.Type,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",types,5
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.Type,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",resolvedBinding,2
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.Type,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",x,3
/workspaces/ck/./src/main/java/com/github/mauricioaniche/ck/metric/Coupling.java,com.github.mauricioaniche.ck.metric.Coupling,"coupleTo/2[com.github.mauricioaniche.ck.metric.Type,com.github.mauricioaniche.ck.metric.CouplingExtras.CouplingClassification]",castedType,15
